frame,session,phase,session_checkpoint,session_time_s,source_time_s,ply,overlay,dynamic_history,dynamic_tracks,display_object_meshes,initial_vertices,removed_vertices,injected_vertices,final_vertices,prior_matched_objects,prior_restored_objects,prior_absent_objects,prior_unobserved_objects,cross_session_prior_vertices,cross_session_current_vertices,cross_session_prior_absent_vertices,cross_session_prior_persistent_vertices,cross_session_prior_unobserved_vertices,cross_session_current_injected_vertices
17,B,cross_session_with_A_memory,4,12.700000000,205.569982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,12.800000000,205.469982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,12.900000000,205.369982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.000000000,205.269982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.100000000,205.169982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.200000000,205.069982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.300000000,204.969982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.400000000,204.869982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.500000000,204.769982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.600000000,204.669982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.700000000,204.569982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.800000000,204.469982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,13.900000000,204.369982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,14.000000000,204.269982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,14.100000000,204.169982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,14.200000000,204.069982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,14.300000000,203.969982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,14.400000000,203.869982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,14.500000000,203.769982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,14.600000000,203.669982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,14.700000000,203.569982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
18,B,cross_session_with_A_memory,5,14.750000000,203.519982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,14.850000000,203.419982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,14.950000000,203.319982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.050000000,203.219982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.150000000,203.119982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.250000000,203.019982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.350000000,202.919982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.450000000,202.819982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.550000000,202.719982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.650000000,202.619982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.750000000,202.519982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.850000000,202.419982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,15.950000000,202.319982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.050000000,202.219982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.150000000,202.119982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.250000000,202.019982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.350000000,201.919982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.450000000,201.819982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.550000000,201.719982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.650000000,201.619982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.750000000,201.519982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.850000000,201.419982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
18,B,cross_session_with_A_memory,5,16.950000000,201.319982000,frames/frame_018_B_05.ply,frames/frame_018_B_05.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,40517,5,5,1,5,39610,19387,3317,23891,12402,4212
19,B,cross_session_with_A_memory,6,17.049999999,201.219982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.149999999,201.119982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.249999999,201.019982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.349999999,200.919982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.449999999,200.819982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.549999999,200.719982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.649999999,200.619982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.749999999,200.519982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.849999999,200.419982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,17.949999999,200.319982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.049999999,200.219982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.149999999,200.119982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.249999999,200.019982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.349999999,199.919982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.449999999,199.819982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.549999999,199.719982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.649999999,199.619982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.749999999,199.519982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.849999999,199.419982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,18.949999999,199.319982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,19.049999999,199.219982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,19.149999999,199.119982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
19,B,cross_session_with_A_memory,6,19.249999999,199.019982001,frames/frame_019_B_06.ply,frames/frame_019_B_06.json,diagnostics/B_dynamic_history.json,0,True,39610,0,182,44205,5,5,1,5,39610,23342,3385,24298,11927,7798
20,B,cross_session_with_A_memory,7,19.299999999,198.969982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,19.399999999,198.869982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,19.499999999,198.769982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,19.599999999,198.669982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,19.699999999,198.569982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,19.799999999,198.469982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,19.899999999,198.369982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,19.999999999,198.269982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.099999999,198.169982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.199999999,198.069982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.299999999,197.969982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.399999999,197.869982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.499999999,197.769982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.599999999,197.669982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.699999999,197.569982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.799999999,197.469982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.899999999,197.369982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,20.999999999,197.269982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,21.099999999,197.169982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,21.199999999,197.069982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,21.299999999,196.969982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,21.399999999,196.869982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
20,B,cross_session_with_A_memory,7,21.499999999,196.769982001,frames/frame_020_B_07.ply,frames/frame_020_B_07.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,46605,5,5,1,5,39610,25624,3385,24298,11927,10080
21,B,cross_session_with_A_memory,8,21.549999999,196.719982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,21.649999999,196.619982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,21.749999999,196.519982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,21.849999999,196.419982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,21.949999999,196.319982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.049999999,196.219982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.149999999,196.119982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.249999999,196.019982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.349999999,195.919982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.449999999,195.819982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.549999999,195.719982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.649999999,195.619982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.749999999,195.519982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.849999999,195.419982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,22.949999999,195.319982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,23.049999999,195.219982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,23.149999999,195.119982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,23.249999999,195.019982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,23.349999999,194.919982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,23.449999999,194.819982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,23.549999999,194.719982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,23.649999999,194.619982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
21,B,cross_session_with_A_memory,8,23.749999999,194.519982001,frames/frame_021_B_08.ply,frames/frame_021_B_08.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,48483,6,4,1,4,39610,27507,3385,24296,11929,11958
22,B,cross_session_with_A_memory,9,23.799999999,194.469982001,frames/frame_022_B_09.ply,frames/frame_022_B_09.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,50929,6,4,1,4,39610,30426,3403,24728,11479,14422
22,B,cross_session_with_A_memory,9,23.899999999,194.369982001,frames/frame_022_B_09.ply,frames/frame_022_B_09.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,50929,6,4,1,4,39610,30426,3403,24728,11479,14422
22,B,cross_session_with_A_memory,9,23.999999999,194.269982001,frames/frame_022_B_09.ply,frames/frame_022_B_09.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,50929,6,4,1,4,39610,30426,3403,24728,11479,14422
22,B,cross_session_with_A_memory,9,24.099999999,194.169982001,frames/frame_022_B_09.ply,frames/frame_022_B_09.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,50929,6,4,1,4,39610,30426,3403,24728,11479,14422
22,B,cross_session_with_A_memory,9,24.199999999,194.069982001,frames/frame_022_B_09.ply,frames/frame_022_B_09.json,diagnostics/B_dynamic_history.json,0,True,39610,0,300,50929,6,4,1,4,39610,30426,3403,24728,11479,14422
